userId,movieId,rating,timestamp
534,23,4.0,973440199
534,25,3.0,973374165
534,32,4.0,973377778
534,34,3.0,973377061
534,36,4.0,973377621
534,39,2.0,973374324
534,42,2.0,973376255
534,47,5.0,973377326
534,50,2.0,973377299
535,2,3.0,838631374
535,10,3.0,838630568
535,11,3.0,838631207
535,19,1.0,838630825
535,21,3.0,838630824
535,44,3.0,838631815
535,47,3.0,838630807
536,19,2.0,829471719
536,22,5.0,829471720
536,23,4.0,829471719
536,34,5.0,829471719
536,39,5.0,829471720
536,45,3.0,829471925
536,47,4.0,829471721
536,50,5.0,829471722
537,1,5.0,879502465
537,2,3.0,879521681
537,7,5.0,879520683
537,11,3.0,879502984
537,17,5.0,879502758
537,21,5.0,879503236
537,29,5.0,879502683
537,32,4.0,879502925
537,36,4.0,879502514
537,41,5.0,879503236
537,43,4.0,879502957
537,50,5.0,879502683
538,1,5.0,831835670
539,17,4.0,956159579
539,46,3.0,951928750
539,50,4.0,956159510
542,1,4.5,1424965705
543,1,5.0,866931481
543,3,5.0,866931510
543,5,3.0,866931510
543,7,5.0,866931538
544,6,4.5,1442495715
544,16,4.0,1442495597
544,25,5.0,1442495673
544,32,4.5,1435786126
544,47,5.0,1435790584
545,34,4.0,938567928
545,36,5.0,938567835
545,47,5.0,938568630
546,32,5.0,1300579659
547,1,3.5,1053173138
547,6,2.5,1149462857
547,7,2.0,1021098817
547,11,3.0,1418149949
547,14,3.5,1053171195
547,16,4.0,986694981
547,17,5.0,974778941
547,21,4.0,974809441
547,25,4.5,1053087861
547,32,4.0,981314489
547,34,4.0,974780707
547,36,4.0,1022958803
547,39,3.0,974778610
547,45,4.0,1022959385
547,47,4.0,978953596
547,50,4.0,981314122
548,1,4.0,857405395
548,2,3.0,857406875
548,3,4.0,857405447
548,5,3.0,857405447
548,6,3.0,857405447
548,10,4.0,857407492
548,11,3.0,857406576
548,19,3.0,857407365
548,21,3.0,857405918
548,22,3.0,857406991
548,23,3.0,857407170
548,32,3.0,857405395
548,36,3.0,857405447
548,39,3.0,857405981
548,44,3.0,857407170
548,45,3.0,857407272
548,47,3.0,857407799
548,50,4.0,857405918
549,18,1.0,1268782856
549,50,4.5,1268783169
550,10,4.0,943372548
550,11,4.0,943373959
550,16,5.0,942669563
550,32,4.0,942668664
550,34,4.0,943373414
550,41,5.0,943372388
550,47,3.0,942669480
551,7,4.0,843274557
551,12,3.0,843274928
551,45,3.0,843274426
552,10,3.0,843322577
553,1,4.0,1423011192
554,17,5.0,1012750606
555,10,3.0,842288289
555,17,3.0,842284353
555,34,4.0,842284498
555,41,3.0,842283609
555,45,3.0,832091435
555,50,4.0,832091086
556,50,3.0,842019987
557,34,2.0,1285963072
559,1,4.0,903143238
559,3,3.0,883675744
559,17,4.0,903144535
559,34,4.0,883676604
560,1,4.5,1452849340
560,10,4.0,1452848962
560,19,3.5,1452849471
560,34,3.5,1452849376
561,1,3.0,1172695347
561,2,3.0,1172766441
561,10,3.5,1172696467
561,32,3.5,1172695179
561,39,2.5,1172696829
561,48,3.0,1172735128
562,1,4.5,1167426662
562,5,3.5,1167429218
562,6,4.0,1167428869
562,11,4.0,1167428952
562,16,3.5,1167429084
562,19,3.0,1167428979
562,21,4.0,1167428843
562,32,4.0,1167428738
562,34,4.0,1167428772
562,36,4.0,1167428880
562,39,3.5,1167428851
562,47,4.5,1167428764
562,50,5.0,1167428236
564,1,4.0,974712079
564,2,4.0,974839862
564,3,3.0,974838162
564,5,3.0,974837992
564,6,1.0,974838752
564,7,3.0,974837728
564,10,3.0,974838889
564,11,3.0,974833372
564,12,1.0,974709821
564,13,4.0,974790534
564,15,1.0,974839652
564,16,4.0,974841269
564,17,3.0,974841452
564,18,2.0,974715602
564,19,3.0,974838427
564,21,4.0,974832987
564,22,5.0,974715698
564,25,5.0,974712574
564,30,5.0,974840718
564,32,4.0,974712401
564,34,3.0,974711349
564,35,2.0,974843294
564,36,5.0,974711403
564,39,5.0,974714239
564,41,3.0,974713477
564,42,3.0,974839143
564,43,4.0,974715515
564,44,2.0,974839306
564,45,5.0,974713644
564,46,5.0,974843382
564,47,4.0,974844454
564,48,1.0,974839955
564,49,5.0,974712958
564,50,5.0,974710590
567,50,3.0,1436823334
568,1,3.0,835002305
568,10,4.0,835002274
568,47,5.0,835002428
569,11,5.0,965068407
569,39,4.0,965068081
570,1,1.5,1475783711
570,36,4.0,1475784355
571,18,5.0,1334342436
571,32,4.5,1334342690
572,50,4.0,1436465509
573,36,5.0,946616367
574,1,4.0,1232811316
574,3,3.5,1232815004
574,6,5.0,1232810973
574,10,3.0,1232810621
574,16,4.5,1232821065
574,19,3.0,1232810913
574,25,4.5,1232810542
574,32,4.5,1232810098
574,47,4.5,1232810186
574,50,5.0,1232810368
575,1,3.0,1012595781
575,2,4.0,1012598088
575,7,4.0,1012593981
575,11,3.0,1012593826
575,17,5.0,1012593374
575,28,5.0,1012593423
575,34,5.0,1012595891
575,36,3.0,1012604566
575,39,3.0,1012596049
575,48,2.0,1012594230
577,1,5.0,1111475159
577,6,4.0,1111475446
577,10,3.5,1111475285
577,17,5.0,1111475431
577,22,3.0,1111474816
577,29,5.0,1111476835
577,32,4.5,1111475206
577,34,5.0,1111475261
577,47,4.0,1111475257
577,48,3.5,1111474754
578,17,3.0,1418984606
578,50,0.5,1418984412
580,1,4.0,1155616380
580,2,3.5,1165900696
580,6,3.5,1156473327
580,12,3.0,1276095731
580,16,3.5,1167158213
580,19,1.5,1167157922
580,21,3.0,1167157502
580,22,1.5,1167161268
580,24,2.5,1167162836
580,29,4.0,1155618177
580,32,4.5,1155616561
580,39,4.0,1155875901
580,44,2.0,1167162169
580,47,4.0,1155616730
580,48,2.5,1167159829
580,50,4.0,1155616536
582,34,3.0,1122167376
582,48,4.0,1122167280
584,1,5.0,1276156510
584,47,3.5,1276156718
585,1,4.0,974607482
585,21,4.0,974607643
585,34,4.0,974607482
585,39,4.0,974607516
585,45,4.0,974607674
585,50,5.0,975365404
586,1,4.0,1214234202
587,25,4.0,1111348887
587,34,3.5,1112036128
587,45,4.0,1111086063
587,47,3.5,1111348809
587,50,4.5,1111102828
588,6,4.0,842298338
588,10,3.0,842298158
588,14,3.0,842298642
588,19,2.0,842298252
588,21,4.0,842298252
588,25,4.0,842298338
588,32,4.0,842298592
588,47,5.0,842298216
588,50,5.0,842298338
589,10,4.0,836109734
589,44,3.0,838902719
589,47,5.0,838902404
590,2,3.0,848677637
590,5,3.0,848677907
590,6,4.0,848677809
590,10,3.0,848677459
590,22,3.0,848677877
590,25,5.0,848677760
590,31,3.0,848677861
590,32,3.0,848677590
590,34,4.0,848677547
590,47,4.0,848677525
590,50,5.0,848677567
591,48,3.0,1112415483
592,10,4.0,995420467
593,2,3.0,835464130
593,10,2.0,835463471
593,20,4.0,840996449
593,25,5.0,835465034
593,32,5.0,835463824
593,47,4.0,835463672
594,1,4.0,938948878
594,21,5.0,938961252
595,1,5.0,965077903
595,2,2.0,965230397
595,13,5.0,965230121
595,17,4.0,965077977
595,34,3.0,965077143
595,48,4.0,965230500
596,1,3.5,1145034973
596,6,4.0,1138659551
596,10,3.5,1142088563
596,16,5.0,1138658329
596,18,3.5,1139403101
596,19,2.5,1138658273
596,23,3.5,1140797926
596,25,4.0,1138658441
596,31,3.0,1138705152
596,32,5.0,1138659546
596,36,3.5,1142088573
596,47,4.0,1138659444
596,50,4.5,1138659441
597,1,5.0,940708550
597,11,4.0,940707935
597,29,3.0,940707179
597,32,4.0,940707179
597,34,5.0,940708603
597,39,5.0,940707935
598,1,4.5,1057554797
598,11,4.0,1008571467
598,15,2.0,1007344372
598,17,2.0,1009415293
598,39,3.0,1008571296
598,50,5.0,1008572131
599,39,5.0,1329892886
601,31,3.0,1270253462
602,2,4.0,842360098
602,10,3.0,842359419
602,11,3.0,842358525
602,21,2.0,842358017
602,25,5.0,842357252
602,29,5.0,842358084
602,32,3.0,842357534
602,34,4.0,842357252
602,36,5.0,842357428
602,45,4.0,842358826
602,47,4.0,842356712
602,50,5.0,842356111
603,1,4.0,868354978
603,2,4.0,868355874
603,3,2.0,868355076
603,6,4.0,868355017
603,32,5.0,868354978
603,44,3.0,868356377
604,19,2.5,1277533255
604,32,3.5,1277533126
605,3,2.0,980194114
605,11,3.0,980174746
605,19,4.0,980174457
605,21,2.0,980177887
605,25,3.0,980196749
605,34,5.0,980175025
605,36,1.0,980176545
605,39,4.0,980176168
607,1,4.5,1113319531
607,2,3.0,1118247388
607,3,3.5,1118247469
607,7,3.5,1118247500
607,10,3.5,1144790933
607,16,3.5,1113319432
607,18,4.0,1148587665
607,19,1.5,1148585618
607,21,3.5,1118247250
607,31,3.5,1118248028
607,32,3.5,1113319713
607,47,4.0,1113319779
607,50,4.5,1113319758
608,1,4.0,939461651
608,6,5.0,939362594
608,10,3.0,939362773
608,16,4.0,939362594
608,17,3.0,939461523
608,22,3.0,939362773
608,25,4.0,939461869
608,30,4.0,939461712
608,32,4.0,939461122
608,34,4.0,939362108
608,36,4.0,939461768
608,47,5.0,939362390
608,50,5.0,939361516
613,50,5.0,1208297864
614,3,2.0,1003253691
614,8,1.0,1003254119
614,28,4.0,1003253973
614,48,3.0,1003253691
615,1,4.0,1425504992
615,6,3.5,1463685875
615,32,3.0,1408779743
615,47,4.5,1425505006
616,1,4.0,860572913
616,3,3.0,860572960
616,6,3.0,860572959
616,7,3.0,860572960
616,17,3.0,860572913
616,18,4.0,860573132
616,25,4.0,860572913
616,32,3.0,860572913
616,36,4.0,860572959
617,39,3.0,944893754
618,50,5.0,1009556335
619,21,3.0,831921914
619,31,3.0,831923897
619,47,4.0,831923570
619,50,5.0,831923679
620,50,4.0,1455532785
621,5,4.5,1116476167
623,1,4.5,1225256593
623,34,4.0,1225256510
624,1,5.0,1019126661
624,2,3.0,1019125424
624,3,3.0,1019128536
624,5,3.0,1019128415
624,10,4.0,1019124400
624,12,2.0,1019563753
624,16,5.0,1019138531
624,19,2.0,1019132168
624,20,3.0,1019124922
624,21,2.0,1019124231
624,32,2.0,1019132949
624,38,3.0,1019227804
624,47,4.0,1019132386
624,50,4.0,1064741727
627,6,4.0,1201381361
627,19,1.0,1201389367
627,36,4.0,1201383202
627,47,4.0,1201380839
627,50,4.0,1201378634
628,16,3.0,1357725723
628,29,4.0,1357725108
628,32,3.5,1357725317
629,24,1.0,841414132
629,34,2.0,841414132
630,1,4.0,1443807734
631,47,5.0,897771523
633,6,3.0,848518408
633,21,4.0,848518247
633,36,3.0,848518247
633,47,3.0,848518278
635,50,3.0,1448301664
636,1,3.0,855227186
636,17,3.0,855227188
636,18,3.0,855227364
636,25,4.0,855227188
636,29,4.0,855227415
636,30,4.0,855227524
636,32,4.0,855227184
636,36,4.0,855227232
637,24,3.5,1231346461
637,32,5.0,1343142621
637,50,5.0,1343134397
639,11,4.0,832450629
639,24,3.0,832450630
639,31,3.0,832451040
639,39,4.0,833991986
639,46,3.0,832765088
639,47,3.0,832450970
640,3,4.0,860950973
640,5,3.0,860950972
640,9,3.0,860951277
640,12,3.0,860951390
640,14,2.0,860951181
640,17,4.0,860950846
640,36,5.0,860950972
641,1,4.0,850021197
641,2,4.0,834636796
641,3,3.0,833955544
641,5,4.0,834636108
641,6,4.0,851304369
641,7,4.0,834636169
641,10,3.0,834636305
641,11,4.0,834636769
641,19,3.0,841551413
641,22,4.0,841551328
641,27,4.0,834802130
641,31,4.0,841551303
641,32,4.0,834636631
641,34,4.0,834636605
641,36,4.0,850021177
641,39,5.0,834636664
641,46,4.0,835844739
643,50,5.0,1372518445
644,4,1.0,944934385
644,24,3.0,944933494
646,1,5.0,953449518
646,3,5.0,953451056
646,48,5.0,953704122
647,1,4.0,947292218
647,6,4.0,947292853
647,16,4.0,947292732
647,34,5.0,947292940
647,47,5.0,947292784
647,50,5.0,947292654
648,6,4.0,1204413633
648,47,3.0,1138477818
648,48,1.0,1138477466
649,1,4.0,834424768
649,4,3.0,834425135
649,10,5.0,834424744
649,19,3.0,834424836
649,21,3.0,834424805
649,32,4.0,834424836
649,39,4.0,834424854
649,44,4.0,834424947
649,45,3.0,834425077
649,50,4.0,834424836
650,3,3.0,844883753
650,4,1.0,844883753
650,5,3.0,844883711
650,10,4.0,844883616
650,11,5.0,844883616
650,15,2.0,844883798
650,17,4.0,844883654
650,32,3.0,844883616
650,36,5.0,844883683
650,42,1.0,844883925
650,45,3.0,844883711
652,22,4.0,1439584210
652,24,5.0,1322813211
653,1,4.0,948160430
653,19,3.0,948160498
653,34,4.0,948160595
653,39,5.0,948161400
654,1,5.0,1145390085
654,2,3.0,1145389613
654,5,4.0,1145392131
654,10,4.0,1145391869
654,11,4.5,1145391997
654,15,2.0,1145389919
654,17,4.5,1145391936
654,19,4.5,1145392014
654,24,4.5,1145392651
654,32,5.0,1145390343
654,34,4.5,1145389461
654,36,4.5,1145391943
654,47,4.5,1145390374
654,48,2.0,1145392232
654,50,5.0,1145390204
655,2,4.0,1470073353
655,18,4.0,1470073389
655,32,4.0,1470074140
655,50,5.0,1470070848
656,24,4.0,986243844
658,34,4.0,941488542
659,6,3.0,836216031
659,14,4.0,837271765
659,16,5.0,834598615
659,17,4.0,839168922
659,18,1.0,839090399
659,19,1.0,834693429
659,22,4.0,834693258
659,24,3.0,835642366
659,25,5.0,834598421
659,29,4.0,861612034
659,32,4.0,840210776
659,35,3.0,834693748
659,36,4.0,837455668
659,43,3.0,845291355
659,45,3.0,834693566
659,47,4.0,835641852
659,50,4.0,835642125
660,1,2.5,1436680062
660,32,4.0,1436681788
662,2,5.0,839022500
662,10,3.0,839022269
662,19,2.0,839022347
662,34,4.0,839022324
662,39,3.0,839022369
662,47,3.0,839022324
663,1,4.0,1438397999
664,1,3.5,1362421730
664,6,4.0,1393890301
664,16,4.0,1343732078
664,22,3.0,1393891205
664,29,4.0,1343747245
664,32,5.0,1343746766
664,47,4.5,1343731903
664,50,4.5,1343746665
665,2,3.0,992836405
665,3,3.0,993347429
665,5,3.0,993347605
665,16,4.0,995233268
665,32,4.0,995233393
665,34,2.0,995233440
665,39,2.0,992920699
665,48,4.0,993345890
666,6,5.0,838921278
666,10,3.0,838920928
666,19,3.0,838920996
666,39,2.0,838921015
667,6,4.0,847271481
667,11,3.0,847271401
667,16,2.0,847271431
667,17,2.0,847271685
667,21,3.0,847271401
667,25,2.0,847271463
667,32,5.0,847271481
667,36,4.0,847271548
667,41,5.0,847271721
670,1,4.0,938782344
670,25,5.0,938782344
670,32,3.0,938782145
670,34,4.0,938782193
670,36,4.0,938782050
670,47,5.0,938782050
670,50,5.0,938781934
671,1,5.0,1064891129
671,36,4.0,1065149314
671,50,4.5,1064890944
